origin_airport_code,dest_airport_code,airport_name,latitude,longitude
KXAL,KXAL,Alamos Airport,27.03805556,-108.9480556
KXAL,KXAL,Alamos Airport,27.03916667,-108.9491667
KXAL,KXAL,Alamos Airport,27.03888889,-108.9488889
KXAL,KXAL,Alamos Airport,27.03805556,-108.9480556
KXAL,KXAL,Alamos Airport,27.03888889,-108.9488889
KXAP,KXAP,Chapeco Airport,-27.08861111,-52.62972222
KXAP,KXAP,Chapeco Airport,-27.13416667,-52.65666667
KXAP,KXAP,Serafin Enoss Bertaso,-27.13388889,-52.65888889
KXBE,KXBE,Bearskin Lake Airport,53.96638889,-91.02638889
KXBE,KXBE,Bearskin Lake Airport,53.96555556,-91.02722222
KXBR,KXBR,Thousand Islands Regional Tackaberry,44.63472222,-75.75416667
KXBR,KXBR,Thousand Islands Regional Tackaberry,44.63944444,-75.75027778
KXBR,KXBR,Tackaberry,44.63944444,-75.75027778
KXBR,KXBR,Brockville Regional Tackaberry,44.63944444,-75.75027778
KXBR,KXBR,Thousand Islands Regional Tackaberry,44.63944444,-75.75027778
KXBR,KXBR,Brockville Regional Tackaberry,44.63944444,-75.75027778
KXCH,KXCH,Christmas Island Airport,-10.45055556,105.6902778
KXCL,KXCL,Cluff Lake Airport,58.39138889,-109.5166667
KXCL,KXCL,Cluff Lake Airport,58.39138889,-109.5163889
KXCR,KXCR,Vatry,48.77611111,4.18444444
KXCR,KXCR,Vatry,48.77611111,4.20611111
KXCR,KXCR,Chalons Vatry,48.77611111,4.20611111
KXCR,KXCR,Vatry,48.77611111,4.18444444
KXCR,KXCR,Chalons Vatry,48.77611111,4.20611111
KXCR,KXCR,Chalons Vatry,48.77611111,4.18416667
KXES,KXES,Americana,42.61444444,-88.39
KXIC,KXIC,Qingshan,27.98916667,102.1844444
KXIC,KXIC,Qingshan,27.98888889,102.1844444
KXIY,KXIY,Xianyang International,34.44722222,108.7516667
KXIY,KXIY,Xianyang,34.44694444,108.7522222
KXIY,KXIY,Xianyang,34.43972222,108.7594444
KXIY,KXIY,Xianyang,34.44694444,108.7522222
KXIY,KXIY,Xianyang,34.43972222,108.7594444
KXLS,KXLS,Saint Louis,16.05027778,-16.46027778
KXLS,KXLS,Saint Louis,16.05027778,-16.46111111
KXLW,KXLW,Lemwerder Airport,53.1425,8.62138889
KXLW,KXLW,Lemwerder Airport,53.14333333,8.62333333
KXMD,KXMD,Madison Municipal,44.01666667,-97.08333333
KXMD,KXMD,Madison Municipal,44.01638889,-97.08555556
KXMH,KXMH,Manihi Airport,-14.43333333,-146.0666667
KXMH,KXMH,Manihi Airport,-14.43527778,-146.0683333
KXMN,KXMN,Gaoqi,24.54416667,118.1277778
KXMR,KXMR,Virazeil,44.50111111,0.19666667
KXMR,KXMR,Virazeil,44.49888889,0.20055556
KXMR,KXMR,Marmande Virazeil,44.49888889,0.20055556
KXMR,KXMR,Virazeil,44.49888889,0.20055556
KXMR,KXMR,Marmande Virazeil,44.49888889,0.20055556
KXNA,KXNA,Northwest Arkansas Regional,36.28194444,-94.30694444
KXNA,KXNA,Northwest Arkansas Regional,36.28166667,-94.30777778
KXNA,KXNA,Northwest Arkansas Regional,36.28194444,-94.30694444
KXNA,KXNA,Northwest Arkansas Regional,36.28166667,-94.30777778
KXNG,KXNG,Quang Ngai Airport,15.11361111,108.7758333
KXNG,KXNG,Quang Ngai Airport,15.11361111,108.7758333
KXNN,KXNN,Xining Airport,36.55,101.75
KXPL,KXPL,Palmerola Air Base,14.3825,-87.62111111
KXQC,KXQC,Balad Southeast,33.94027778,44.36166667
KXQC,KXQC,Joint Base Balad,33.94027778,44.36166667
KXQC,KXQC,Balad Southeast,33.94027778,44.36166667
KXQC,KXQC,Joint Base Balad,33.94027778,44.36166667
KXQP,KXQP,La Managua,9.44305556,-84.12972222
KXQP,KXQP,Quepos Airport,9.44305556,-84.13
KXQP,KXQP,La Managua,9.44305556,-84.12972222
KXQP,KXQP,Quepos Airport,9.44305556,-84.13
KXRH,KXRH,Richmond AFB,-33.60055556,150.7808333
KXRS,KXRS,Reston Airport,38.96194444,-77.35805556
KXRY,KXRY,Jerez,36.74527778,-6.05888889
KXRY,KXRY,Jerez,36.74472222,-6.06
KXSC,KXSC,South Caicos Airport,21.51583333,-71.52972222
KXSC,KXSC,South Caicos Airport,21.51583333,-71.52861111
KXSC,KXSC,South Caicos International,21.51583333,-71.52861111
KXSC,KXSC,South Caicos International,21.51583333,-71.52916667
KXSC,KXSC,South Caicos Airport,21.51583333,-71.52861111
KXSC,KXSC,South Caicos International,21.51583333,-71.52916667
KXSD,KXSD,Tonopah Test Range,37.79888889,-116.7808333
KXSM,KXSM,St. Mary's County Regional,38.31555556,-76.55166667
KXSM,KXSM,St. Mary's County Regional,38.31527778,-76.55
KXSP,KXSP,Seletar Airport,1.41666667,103.8694444
KXSP,KXSP,Seletar Airport,1.41694444,103.8677778
KXSP,KXSP,Seletar Airport,1.415,103.8663889
KXSP,KXSP,Seletar Airport,1.41555556,103.8666667
KXSP,KXSP,Seletar Airport,1.41555556,103.8833333
KXSP,KXSP,Seletar Airport,1.41555556,103.8666667
KXSP,KXSP,Seletar Airport,1.41694444,103.8677778
KXSP,KXSP,Seletar Airport,1.41555556,103.8666667
KXUZ,KXUZ,Xuzhou Airport,34.26666667,117.1833333
KXWA,KXWA,Granite Point Ndb,60.96166667,-151.3316667
KA8K,KA8K,Granite Point Ndb,60.96166667,-151.3316667
KXWC,KXWC,Yantarni Bay Airport,56.88333333,-156.5666667
KXWD,KXWD,Emmen Airport,47.09111111,8.305
KXWD,KXWD,Emmen Airport,47.0925,8.305
KEML,KEML,Emmen Airport,47.0925,8.305
KXWE,KXWE,Copalis State,47.1275,-124.1791667
KXWE,KXWE,Copalis State,47.12472222,-124.1847222
KXWE,KXWE,Copalis State,47.14472222,-124.1891667
KXWE,KXWE,Copalis State,47.12472222,-124.1847222
KXWE,KXWE,Copalis State,47.14472222,-124.1891667
KXWF,KXWF,Jerome County,42.72555556,-114.4547222
KXWF,KXWF,Jerome County,42.72666667,-114.4566667
KXWH,KXWH,Aztec Municipal,36.83472222,-108.0277778
KXWH,KXWH,Aztec Municipal,36.83472222,-108.0283333
KXWH,KXWH,Aztec Municipal,36.83694444,-108.0286111
KXWH,KXWH,Aztec Municipal,36.83472222,-108.0283333
KXWH,KXWH,Aztec Municipal,36.83694444,-108.0286111
KXWJ,KXWJ,Dexter Regional,45.005,-69.23666667
KXWJ,KXWJ,Dexter Regional,45.00444444,-69.2375
KXWK,KXWK,Port Orchard Airport,47.43333333,-122.6647222
KXWK,KXWK,Port Orchard Airport,47.43222222,-122.6677778
KXWL,KXWL,McCarley Field,43.2125,-112.3458333
KXWL,KXWL,McCarley Field,43.20916667,-112.3497222
KXWM,KXWM,Riyadh Military,24.71055556,46.72472222
KXWN,KXWN,William P Gwinn,26.89805556,-80.3275
KXWN,KXWN,William P Gwinn,26.90833333,-80.32888889
KXWN,KXWN,William P Gwinn,26.90805556,-80.32833333
KXWN,KXWN,William P Gwinn,26.90833333,-80.32888889
KXWN,KXWN,William P Gwinn,26.90805556,-80.32833333
KXWO,KXWO,Kimball Municipal/Robert E. Arraj Field,41.18805556,-103.6769444
KXWO,KXWO,Kimball Municipal/Robert E. Arraj Field,41.18805556,-103.6775
KXWP,KXWP,Al Kharj Air Base,24.06194444,47.58166667
KAKH,KAKH,Prince Sultan Airbase,24.06333333,47.58055556
KAKH,KAKH,Prince Sultan AB,24.06805556,47.58194444
KAKH,KAKH,Prince Sultan AB,24.07055556,47.56222222
KXWQ,KXWQ,Iwakuni MCAS,34.14361111,132.2355556
KJP1,KJP1,Iwakuni MCAS,34.14361111,132.2355556
KIWK,KIWK,Iwakuni MCAS,34.145,132.2469444
KXWS,KXWS,Oliktok LRRS,70.5,-149.8763889
KXWS,KXWS,Oliktok LRRS,70.49972222,-149.8794444
KXWT,KXWT,Nushagak Bay Airport,57.45,-158
KXWU,KXWU,Perry County,32.55833333,-87.30972222
KXWW,KXWW,Teton Peaks,43.7375,-111.1041667
KXWW,KXWW,Teton Peaks,43.7425,-111.0975
KXWW,KXWW,Teton Peaks,43.74277778,-111.0966667
KXWW,KXWW,Teton Peaks,43.7425,-111.0975
KXWW,KXWW,Teton Peaks,43.74277778,-111.0966667
KXXB,KXXB,Woodford Aerodrome,53.33805556,-2.14888889
KWFD,KWFD,Manchester Woodford,53.33805556,-2.14888889
KXXD,KXXD,Smiley Johnson Municipal/Bass Field,34.91055556,-100.8694444
KXXD,KXXD,Smiley Johnson Municipal/Bass Field,34.91138889,-100.8694444
KXXE,KXXE,Lakewood Airport,40.06583333,-74.18
KXXE,KXXE,Lakewood Airport,40.06666667,-74.17777778
KXXE,KXXE,Lakewood Airport,40.06694444,-74.1775
KXXE,KXXE,Lakewood Airport,40.06666667,-74.17777778
KXXE,KXXE,Lakewood Airport,40.06694444,-74.1775
KXXG,KXXG,Arthur D. Little Heliport,42.5,-71.11777778
KXXJ,KXXJ,Al Udeid Air Base,25.11722222,51.315
KAFU,KAFU,Al Udeid Air Base,25.11583333,51.31527778
KXJD,KXJD,Al Udeid Air Base,25.11722222,51.315
KIUD,KIUD,Al Udeid AB,25.11722222,51.315
KIUD,KIUD,Al Udeid AB,25.11833333,51.31305556
KIUD,KIUD,Al Udeid AB,25.11722222,51.315
KIUD,KIUD,Al Udeid AB,25.11833333,51.31305556
KXJD,KXJD,Al Udeid Air Base,25.11722222,51.315
KXXN,KXXN,Ells Field-Willits Municipal,39.45111111,-123.3688889
KXXN,KXXN,Ells Field-Willits Municipal,39.45138889,-123.3722222
KXXO,KXXO,Hurricane Airport,37.13888889,-113.3055556
KXXO,KXXO,General Dick Stout Field,37.14027778,-113.3061111
KXXP,KXXP,Lampson,38.99027778,-122.8986111
KXXP,KXXP,Lampson Field,38.99055556,-122.9008333
KXXR,KXXR,Mariposa-Yosemite,37.51083333,-120.0408333
KXXR,KXXR,Mariposa-Yosemite,37.51083333,-120.0394444
KXXS,KXXS,Hobby Field,43.93333333,-123
KXXS,KXXS,Hobby Field,43.93083333,-123.0066667
KXXT,KXXT,Polson Airport,47.69555556,-114.1841667
KXXT,KXXT,Polson Airport,47.69555556,-114.1852778
KXXU,KXXU,Ashland Municipal-Sumner Parker Field,42.19111111,-122.6588889
KXXU,KXXU,Ashland Municipal-Sumner Parker Field,42.19027778,-122.6605556
KXXV,KXXV,Decatur Shores,48.50416667,-122.8138889
KXXV,KXXV,Decatur Shores,48.49972222,-122.8138889
KXXW,KXXW,Lake City Municipal,30.18055556,-82.57972222
KXXW,KXXW,Lake City Municipal,30.18194444,-82.57694444
KXXW,KXXW,Lake City Gateway,30.18194444,-82.57694444
KXXW,KXXW,Lake City Municipal,30.18194444,-82.57694444
KXXW,KXXW,Lake City Gateway,30.18194444,-82.57694444
KLCQ,KLCQ,Lake City Gateway,30.18194444,-82.57694444
KXXX,KXXX,Intermountain Regional,34.54888889,-94.20722222
KXXX,KXXX,Mena Intermountain Municipal,34.54527778,-94.20277778
KXXY,KXXY,Rohnerville,40.55416667,-124.1313889
KXXY,KXXY,Rohnerville,40.55388889,-124.1327778
KXXZ,KXXZ,Black Rock,35.08305556,-108.7911111
KXXZ,KXXZ,Black Rock,35.08333333,-108.7916667
KXYA,KXYA,Yandina Airport,-9.08611111,159.2188889
KXYA,KXYA,Yandina Airport,-9.09416667,159.2205556
KXYA,KXYA,Yandina Russel Islands,-9.09416667,159.2205556
KXYA,KXYA,Yandina Airport,-9.09416667,159.2205556
KYAA,KYAA,Anahim Lake Airport,52.45222222,-125.3030556
KYAA,KYAA,Anahim Lake Airport,52.45222222,-125.3044444
KYAA,KYAA,Anahim Lake Airport,52.45138889,-125.3036111
KYAA,KYAA,Anahim Lake Airport,52.45222222,-125.3044444
KYAC,KYAC,Cat Lake Airport,51.72722222,-91.82361111
KYAC,KYAC,Cat Lake Airport,51.72722222,-91.82444444
KYAF,KYAF,Asbestos,45.79166667,-71.99111111
KYAG,KYAG,Municipal,48.65277778,-93.44722222
KYAG,KYAG,Fort Frances Municipal,48.65444444,-93.44055556
KYAH,KYAH,La Grande 4 Airport,53.75444444,-73.67416667
KYAH,KYAH,La Grande 4 Airport,53.75472222,-73.67527778
KYAK,KYAK,Yakutat Airport,59.50916667,-139.6597222
KYAK,KYAK,Yakutat Airport,59.50333333,-139.6602778
KYAM,KYAM,Sault Ste. Marie Airport,46.48305556,-84.50861111
KYAM,KYAM,Sault Ste. Marie Airport,46.485,-84.50972222
KYAM,KYAM,Sault Ste. Marie Airport,46.485,-84.50944444
KYAM,KYAM,Sault Ste. Marie Airport,46.485,-84.50972222
KYAM,KYAM,Sault Ste. Marie Airport,46.485,-84.50944444
KYAO,KYAO,Yaounde Airport,3.83361111,11.52361111
KYAO,KYAO,Yaounde Airport,3.83361111,11.52361111
KYAO,KYAO,Yaounde Ville,3.83611111,11.52333333
KYAP,KYAP,Yap International,9.4975,138.0894444
KYAP,KYAP,Yap International,9.4975,138.0894444
KYAP,KYAP,Yap International,9.49888889,138.0825
KYAT,KYAT,Attawapiskat Airport,52.92777778,-82.43055556
KYAT,KYAT,Attawapiskat Airport,52.9275,-82.43194444
KYAU,KYAU,Kattiniq Donaldson,61.66222222,-73.32138889
KYAV,KYAV,Miners Bay Airport,48.51666667,-123.1833333
KYAY,KYAY,St. Anthony Airport,51.39166667,-56.08472222
KYAY,KYAY,St. Anthony Airport,51.39194444,-56.08305556
KYAZ,KYAZ,Long Beach,49.07694444,-125.7763889
KYAZ,KYAZ,Long Beach,49.08222222,-125.7725
KYAZ,KYAZ,Long Beach,49.08194444,-125.7725
KYBA,KYBA,Banff Airport,51.2,-115.5333333
KYBB,KYBB,Pelly Bay Townsite,68.53444444,-89.80805556
KYBB,KYBB,Kugaaruk Airport,68.53444444,-89.80805556
KYBB,KYBB,Kugaaruk Airport,68.53583333,-89.80527778
KYBC,KYBC,Baie Comeau Airport,49.1325,-68.20444444
KYBE,KYBE,Uranium City Airport,59.56666667,-108.4833333
KYBE,KYBE,Uranium City Airport,59.56138889,-108.4813889
KYBG,KYBG,Bagotville,48.32222222,-70.98861111
KYBG,KYBG,Bagotville,48.33055556,-70.99638889
KYBJ,KYBJ,Baie Johan Beetz Airport,50.5,-62.91666667
KYBK,KYBK,Baker Lake Airport,64.29888889,-96.07777778
KYBK,KYBK,Baker Lake Airport,64.29888889,-96.07777778
KYBL,KYBL,Campbell River Airport,49.95111111,-125.2708333
KYBL,KYBL,Campbell River Airport,49.95194444,-125.2730556
KYBM,KYBM,Bronson Creek Airport,56.6825,-131.0805556
KYBM,KYBM,Bronson Creek Airport,56.68333333,-131.0869444
KYBR,KYBR,Brandon Airport,49.9,-99.95
KYBR,KYBR,Brandon Municipal,49.90666667,-99.945
KYBR,KYBR,Brandon Municipal,49.91,-99.95222222
KYBS,KYBS,Opapimiskan Lake Airport,52.60861111,-90.37694444
KYBT,KYBT,Brochet Airport,57.89027778,-101.6783333
KYBT,KYBT,Brochet Airport,57.88944444,-101.6791667
KYBV,KYBV,Berens River Airport,52.35555556,-97.01666667
KYBV,KYBV,Berens River Airport,52.35888889,-97.01805556
KYBX,KYBX,Blanc Sablon Airport,51.43333333,-57.21666667
KYBX,KYBX,Blanc Sablon Airport,51.43361111,-57.21666667
KYCB,KYCB,Cambridge Bay Airport,69.10805556,-105.1383333
KYCB,KYCB,Cambridge Bay Airport,69.10805556,-105.1383333
KYCB,KYCB,Cambridge Bay Airport,69.10805556,-105.1372222
KYCC,KYCC,Cornwall Regional,45.09166667,-74.56944444
KYCC,KYCC,Cornwall Regional,45.09277778,-74.56777778
KYCD,KYCD,Nanaimo Airport,49.05222222,-123.87
KYCD,KYCD,Nanaimo Airport,49.05444444,-123.87
KYCF,KYCF,Cortes Bay Airport,50.05694444,-124.8333333
KYCG,KYCG,Castlegar,49.29555556,-117.6322222
KYCG,KYCG,Castlegar West Kootenay Regional,49.29611111,-117.6325
KYCH,KYCH,Miramichi Airport,47.01666667,-65.45
KYCH,KYCH,Miramichi Airport,47.00777778,-65.44916667
KYCH,KYCH,Miramichi Airport,47.00583333,-65.45694444
KYCH,KYCH,Miramichi Airport,47.00777778,-65.44916667
KYCH,KYCH,Miramichi Airport,47.00583333,-65.45694444
KYCJ,KYCJ,Cape Saint James Airport,51.93333333,-131.0166667
KYCK,KYCK,Colville Lake Airport,67.03333333,-126.0833333
KYCK,KYCK,Colville Lake Airport,67.02111111,-126.1286111
KYCK,KYCK,Colville Lake Tommy Kochon,67.02111111,-126.1286111
KYCK,KYCK,Colville Lake Airport,67.03333333,-126.0833333
KYCK,KYCK,Colville Lake Tommy Kochon,67.02111111,-126.1286111
KYCL,KYCL,Charlo Airport,47.98333333,-66.33333333
KYCL,KYCL,Charlo Airport,47.99083333,-66.33027778
KYCM,KYCM,Niagara District,43.19166667,-79.17166667
KYCM,KYCM,Niagara District,43.19166667,-79.17111111
KYCM,KYCM,Niagara District,43.19166667,-79.17166667
KYCM,KYCM,Niagara District,43.19166667,-79.17111111
KYCN,KYCN,Cochrane Airport,49.10555556,-81.01361111
KYCN,KYCN,Cochrane Airport,49.10666667,-81.01527778
KYCN,KYCN,Cochrane Airport,49.10555556,-81.01361111
KYCN,KYCN,Cochrane Airport,49.10666667,-81.01527778
KYCO,KYCO,Kugluktuk,67.81666667,-115.1433333
KYCO,KYCO,Kugluktuk,67.81666667,-115.1433333
KYCO,KYCO,Kugluktuk,67.81666667,-115.1438889
KYCR,KYCR,Cross Lake Airport,54.63333333,-97.8
KYCR,KYCR,Cross Lake Airport,54.61083333,-97.76027778
KYCR,KYCR,Cross Lake Airport,54.61083333,-97.76
KYCR,KYCR,Cross Lake Airport,54.61083333,-97.76027778
KYCS,KYCS,Chesterfield Inlet Airport,63.34694444,-90.73111111
KYCS,KYCS,Chesterfield Inlet Airport,63.34694444,-90.73111111
KYCS,KYCS,Chesterfield Inlet Airport,63.34722222,-90.73111111
KYCY,KYCY,Clyde River Airport,70.48611111,-68.51666667
KYCY,KYCY,Clyde River Airport,70.48611111,-68.51666667
KYCY,KYCY,Clyde River Airport,70.48583333,-68.51694444
KYDA,KYDA,Dawson City Airport,64.04166667,-139.1208333
KYDA,KYDA,Dawson City Airport,64.04222222,-139.1302778
KYDB,KYDB,Burwash,61.37055556,-139.04
KYDF,KYDF,Deer Lake Airport,49.21666667,-57.4
KYDF,KYDF,Deer Lake Airport,49.20916667,-57.39444444
KYDL,KYDL,Dease Lake Airport,58.42222222,-130.0322222
KYDL,KYDL,Dease Lake Airport,58.42222222,-130.0313889
KYDN,KYDN,Dauphin Barker,51.1,-100.05
KYDN,KYDN,Dauphin Barker,51.10083333,-100.0525
KYDN,KYDN,Dauphin Barker,51.10138889,-100.0533333
KYDN,KYDN,Dauphin Barker,51.10083333,-100.0525
KYDN,KYDN,Dauphin Barker,51.10138889,-100.0533333
KYDP,KYDP,Nain Airport,56.54916667,-61.68027778
KYDP,KYDP,Nain Airport,56.53388889,-61.68222222
KYDP,KYDP,Nain Airport,56.55055556,-61.68222222
KYDP,KYDP,Nain Airport,56.53388889,-61.68222222
KYDP,KYDP,Nain Airport,56.55055556,-61.68222222
KYDQ,KYDQ,Dawson Creek Airport,55.73333333,-120.1833333
KYDQ,KYDQ,Dawson Creek Airport,55.74222222,-120.1830556
KYDS,KYDS,Desolation Sound Marine Park,50.18333333,-124.7
KYRI,KYRI,Riviere-Du-Loup Airport,47.76444444,-69.58444444
KYEA,KYEA,Edmonton Metropolitan Area,53.43805556,-113.5525
KYEC,KYEC,Yecheon Airport,36.63194444,128.3547222
KYEC,KYEC,Yecheon Airport,36.63194444,128.355
KYED,KYED,Edmonton Namao Heliport,53.66916667,-113.4755556
KYED,KYED,Edmonton Namao Heliport,53.67444444,-113.4613889
KYED,KYED,Edmonton Namao Heliport,53.66916667,-113.4755556
KYED,KYED,Edmonton Namao Heliport,53.67444444,-113.4613889
KYEG,KYEG,Edmonton International,53.30416667,-113.5916667
KYEG,KYEG,Edmonton International,53.30861111,-113.5794444
KYEG,KYEG,Edmonton International,53.30972222,-113.5794444
KYEG,KYEG,Edmonton International,53.30861111,-113.5794444
KYEG,KYEG,Edmonton International,53.30972222,-113.5794444
KYEK,KYEK,Eskimo Point Airport,61.09388889,-94.07166667
KYEK,KYEK,Arviat Airport,61.09388889,-94.07166667
KYEK,KYEK,Arviat Airport,61.09388889,-94.07166667
KYEL,KYEL,Elliot Lake Municipal,46.35222222,-82.56305556
KYEL,KYEL,Elliot Lake Municipal,46.35166667,-82.56111111
KYEM,KYEM,East Manitoulin Municipal,45.84277778,-81.85805556
KYEM,KYEM,Manitoulin East Municipal,45.8425,-81.8575
KYEO,KYEO,Yeovilton Airport,51.00888889,-2.63666667
KYEO,KYEO,Yeovilton Airport,51.00944444,-2.63888889
KYEO,KYEO,Yeovilton Airport,51.00833333,-2.64555556
KYEO,KYEO,Yeovilton Airport,51.00888889,-2.63805556
KYEO,KYEO,Yeovilton Airport,51.00944444,-2.63888889
KYEO,KYEO,Yeovilton Airport,51.00888889,-2.63805556
KYER,KYER,Fort Severn Airport,56.02111111,-87.67777778
KYER,KYER,Fort Severn Airport,56.01888889,-87.67611111
KYEU,KYEU,Eureka Airport,79.99472222,-85.81416667
KYEU,KYEU,Eureka Airport,79.99444444,-85.81194444
KYEU,KYEU,Eureka Airport,79.99472222,-85.81416667
KYEV,KYEV,Inuvik Airport,68.29305556,-133.4875
KYFB,KYFB,Frobisher,63.75222222,-68.56388889
KYFB,KYFB,Iqaluit Airport,63.75222222,-68.56388889
KYFB,KYFB,Iqaluit Airport,63.75222222,-68.56388889
KYFB,KYFB,Iqaluit Airport,63.75638889,-68.55583333
KYFB,KYFB,Iqaluit Airport,63.75666667,-68.55611111
KYFC,KYFC,Fredericton International,45.86666667,-66.53333333
KYFC,KYFC,Fredericton International,45.86888889,-66.53722222
KYFO,KYFO,Flin Flon Airport,54.68333333,-101.6833333
KYFO,KYFO,Flin Flon Airport,54.67805556,-101.6819444
KYFR,KYFR,Fort Resolution Airport,61.18333333,-113.6833333
KYFR,KYFR,Fort Resolution Airport,61.18083333,-113.6897222
KYFS,KYFS,Fort Simpson Airport,61.75,-121.2333333
KYFS,KYFS,Fort Simpson Airport,61.76027778,-121.2366667
KYGA,KYGA,Gagnon Airport,51.95,-68.13333333
KYGA,KYGA,Gagnon Airport,51.95416667,-68.13833333
KYGA,KYGA,Gagnon Airport,51.95638889,-68.13916667
KYGB,KYGB,Texada Gillies Bay,49.69388889,-124.5177778
KYGB,KYGB,Texada Gillies Bay,49.69416667,-124.5177778
KYGE,KYGE,Gorge Harbor Airport,50.08333333,-124.95
KYGG,KYGG,Ganges Harbor Airport,48.85,-123.5
KYGH,KYGH,Fort Good Hope Ice Strip,66.26666667,-128.65
KYGJ,KYGJ,Miho,35.49138889,133.2422222
KYGJ,KYGJ,Miho,35.49333333,133.2391667
KYGK,KYGK,Kingston Airport,44.22222222,-76.6
KYGK,KYGK,Kingston Airport,44.22583333,-76.59666667
KYGK,KYGK,Kingston Airport,44.22638889,-76.59666667
KYGL,KYGL,La Grande Riviere,53.62527778,-77.70416667
KYGN,KYGN,Greenway Sound Airport,50.85,-126.85
KYGP,KYGP,Gaspe Airport,48.76666667,-64.48333333
KYGP,KYGP,Gaspe Airport,48.77527778,-64.47972222
KYGP,KYGP,Michel Pouliot,48.77527778,-64.47972222
KYGP,KYGP,Gaspe Airport,48.77527778,-64.47972222
KYGP,KYGP,Michel Pouliot,48.77527778,-64.47972222
KYGQ,KYGQ,Geraldton Greenstone Regional,49.78194444,-86.94166667
KYGQ,KYGQ,Geraldton Greenstone Regional,49.77861111,-86.93861111
KYGR,KYGR,Iles de la Madeleine Airport,47.425,-61.77805556
KYGR,KYGR,Iles de la Madeleine Airport,47.42722222,-61.775
KYGR,KYGR,Iles de la Madeleine Airport,47.425,-61.77805556
KYGR,KYGR,Iles de la Madeleine Airport,47.42722222,-61.775
KYGT,KYGT,Igloolik Airport,69.36472222,-81.81861111
KYGT,KYGT,Igloolik Airport,69.36472222,-81.81861111
KYGT,KYGT,Igloolik Airport,69.36472222,-81.81638889
KYGV,KYGV,Havre St. Pierre Airport,50.25,-63.58333333
KYGV,KYGV,Havre St. Pierre Airport,50.28194444,-63.61138889
KYGV,KYGV,Havre St. Pierre Airport,50.28194444,-63.61111111
KYGV,KYGV,Havre St. Pierre Airport,50.28194444,-63.61138889
KYGV,KYGV,Havre St. Pierre Airport,50.28194444,-63.61111111
KYGW,KYGW,Kuujjuarapik Airport,55.27916667,-77.76666667
KYGW,KYGW,Kuujjuarapik Airport,55.28194444,-77.76527778
KYGX,KYGX,Gillam Airport,56.35,-94.7
KYGX,KYGX,Gillam Airport,56.35777778,-94.71083333
KYGZ,KYGZ,Grise Fiord Airport,76.42611111,-82.90916667
KYGZ,KYGZ,Grise Fiord Airport,76.42611111,-82.90916667
KYGZ,KYGZ,Grise Fiord Airport,76.42611111,-82.90944444
KYGZ,KYGZ,Grise Fiord Airport,76.42583333,-82.90805556
KYGZ,KYGZ,Grise Fiord Airport,76.42611111,-82.90944444
KYGZ,KYGZ,Grise Fiord Airport,76.42583333,-82.90805556
KYHA,KYHA,Port Hope Simpson Airport,52.53333333,-56.3
KYHA,KYHA,Port Hope Simpson Airport,52.52805556,-56.28527778
KYHD,KYHD,Dryden Municipal,49.82833333,-92.73805556
KYHD,KYHD,Dryden Regional,49.83166667,-92.74416667
KYHD,KYHD,Dryden Regional,49.83138889,-92.74361111
KYHD,KYHD,Dryden Regional,49.83166667,-92.74416667
KYHD,KYHD,Dryden Regional,49.83138889,-92.74361111
KYHF,KYHF,Hearst Municipal,49.71416667,-83.68611111
KYHF,KYHF,Hearst Municipal,49.71388889,-83.68694444
KYHH,KYHH,Harbor,50.05,-125.25
KYHI,KYHI,Ulukhaktok,70.76166667,-117.8055556
KYHI,KYHI,Ulukhaktok Holman,70.76277778,-117.8061111
KYHM,KYHM,John C. Munro Hamilton International,43.16694444,-79.93055556
KYHM,KYHM,John C. Munro Hamilton International,43.17361111,-79.935
KYHN,KYHN,Hornepayne Municipal,49.19305556,-84.75888889
KYHN,KYHN,Hornepayne Municipal,49.19305556,-84.75944444
KYHN,KYHN,Hornepayne Municipal,49.19305556,-84.75888889
KYHN,KYHN,Hornepayne Municipal,49.19305556,-84.75944444
KYHR,KYHR,Harrington Harbour Airport,50.5,-59.5
KYHS,KYHS,Sechelt Airport,49.46666667,-123.75
KYHS,KYHS,Sechelt Airport,49.46055556,-123.7186111
KYHT,KYHT,Haines Junction Airport,60.78916667,-137.5455556
KYHT,KYHT,Haines Junction Airport,60.78944444,-137.5452778
KYHT,KYHT,Haines Junction Airport,60.78916667,-137.5455556
