activity_period,operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,cargo_type,cargo_aircraft_type,cargo_weight_lbs,cargo_metric_tons
202008,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,518085,235.003356
202008,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,28563,12.956176800000001
202008,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,487523,221.1404328
202008,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,15703,7.122880800000001
202008,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,1246893,565.5906647999999
202008,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,1079028,489.44710080000004
202008,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,327987,148.77490319999998
202008,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,216643,98.26926479999999
202008,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,1557410,706.4411759999999
202008,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,1498139,679.5558503999999
202008,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Freighter,18457,8.3720952
202008,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,36678,16.6371408
202008,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Cargo,Passenger,69882,31.698475199999997
202008,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Cargo,Passenger,100092,45.4017312
202008,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Cargo,Passenger,3474,1.5758063999999998
202008,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,301705,136.853388
202008,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,540765,245.29100400000002
202008,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,168074,76.2383664
202008,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,718316,325.8281376
202008,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,1905373,864.2771928
202008,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,2535,1.1498760000000001
202008,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,207643,94.1868648
202008,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,1790926,812.3640336
202008,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,11363,5.1542568
202008,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,2800274,1270.204286
202008,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,2386087,1082.3290630000001
202008,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,221403,100.42840079999999
202008,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,771096,349.7691456
202008,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,7531,3.4160616000000004
202008,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,5374,2.4376464
202008,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,10897,4.9428792
202008,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,2234,1.0133424000000002
202008,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,5855,2.655828
202008,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,1117582,506.93519519999995
202008,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,94079,42.674234399999996
202008,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,793899,360.11258639999994
202008,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,156670,71.065512
202008,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,444641,201.6891576
202008,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,17754,8.0532144
202008,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,225021,102.06952559999999
202008,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Deplaned,Cargo,Freighter,4127881,1872.406822
202008,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Enplaned,Cargo,Freighter,2313522,1049.4135789999998
202008,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,1202701,545.5451736
202008,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,291251,132.11145359999998
202008,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Passenger,53899,24.448586399999996
202008,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,23850,10.81836
202008,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Passenger,102030,46.280808
202008,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,1419190,643.744584
202008,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,198425,90.00558000000001
202008,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,538432,244.23275519999996
202008,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,40728,18.4742208
202008,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,451354,204.7341744
202008,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,160644,72.8681184
202008,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,520843,236.25438480000003
202008,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,11819,5.3610984
202008,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,223914,101.56739040000001
202008,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,42750,19.3914
202008,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Cargo,Passenger,176126,79.8907536
202008,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Express,Passenger,1797,0.8151191999999999
202008,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Mail,Passenger,10311,4.677069599999999
202008,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Cargo,Passenger,82216,37.2931776
202008,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Express,Passenger,839,0.38057040000000003
202008,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Mail,Passenger,9643,4.3740648
202008,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,20760,9.416736
202008,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,2366,1.0732176000000002
202008,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,98,0.0444528
202008,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,44531,20.1992616
202008,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,2127,0.9648072
202008,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,318386,144.4198896
202008,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,243193,110.31234479999999
202008,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,8622,3.9109392
202008,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,8723,3.9567528
202008,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,4811,2.1822696
202008,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,9394,4.2611184
202008,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Cargo,Passenger,280635,127.29603600000002
202008,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Cargo,Passenger,260128,117.9940608
202008,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,2452075,1112.2612199999999
202008,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Express,Passenger,38530,17.477207999999997
202008,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,530573,240.6679128
202008,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,4904918,2224.870805
202008,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Express,Passenger,55640,25.238304
202008,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,765835,347.38275600000003
202008,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Cargo,Passenger,2950045,1338.140412
202008,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Express,Passenger,241,0.10931760000000001
202008,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Mail,Passenger,119245,54.089532
202008,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Cargo,Passenger,1042773,473.0018328
202008,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Express,Passenger,6814,3.0908304
202008,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Mail,Passenger,107407,48.7198152
202008,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Cargo,Passenger,3823695,1734.428052
202008,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Express,Passenger,56,0.0254016
202008,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,244861,111.06894960000001
202008,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Cargo,Passenger,2578606,1169.655682
202008,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Express,Passenger,4671,2.1187656
202008,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,228847,103.80499920000001
202008,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Cargo,Passenger,4751,2.1550536
202008,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Express,Passenger,33,0.014968799999999999
202008,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Mail,Passenger,44495,20.182932
202008,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Cargo,Passenger,1629421,739.1053656
202008,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Express,Passenger,815,0.369684
202008,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Mail,Passenger,108096,49.0323456
202008,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Cargo,Passenger,1120495,508.25653200000005
202008,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Express,Passenger,1026,0.46539359999999996
202008,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Mail,Passenger,155020,70.317072
202008,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Cargo,Passenger,164,0.0743904
202008,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Express,Passenger,22,0.0099792
202008,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Mail,Passenger,11172,5.0676192
202008,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Cargo,Passenger,2919,1.3240584
202008,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Mail,Passenger,15022,6.8139792
202008,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Cargo,Passenger,360990,163.74506399999999
202008,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Express,Passenger,3261,1.4791896
202008,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Mail,Passenger,15483,7.023088799999999
202008,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Cargo,Passenger,255517,115.90251119999999
202008,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Express,Passenger,1695,0.7688520000000001
202008,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Mail,Passenger,8117,3.6818712
202009,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,3313,1.5027768
202009,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,5079,2.3038344
202009,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,16786,7.6141296
202009,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,6836,3.1008096000000003
202009,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,587833,266.64104879999996
202009,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,32356,14.676681599999998
202009,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,250349,113.5583064
202009,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Cargo,Passenger,104574,47.4347664
202009,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Express,Passenger,9552,4.3327872
202009,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Cargo,Passenger,41657,18.8956152
202009,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,211504,95.9382144
202009,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,237223,107.60435279999999
202009,"Air Transport International, Inc.",8C,"Air Transport International, Inc.",8C,Domestic,US,Deplaned,Cargo,Freighter,5928619,2689.221578
202009,"Air Transport International, Inc.",8C,"Air Transport International, Inc.",8C,Domestic,US,Enplaned,Cargo,Freighter,5963928,2705.237741
202009,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,178118,80.7943248
202009,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,1550,0.70308
202009,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,848,0.38465279999999996
202009,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,237911,107.91642959999999
202009,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,1854,0.8409744
202009,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,103561,46.9752696
202009,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,22856,10.3674816
202009,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,362,0.16420320000000002
202009,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,760904,345.14605439999997
202009,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,15626,7.0879536
202009,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,372337,168.8920632
202009,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,105341,47.7826776
202009,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,427781,194.0414616
202009,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,87808,39.8297088
202009,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,411799,186.7920264
202009,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,461398,209.2901328
202009,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,279289,126.6854904
202009,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,35639,16.1658504
202009,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,119729,54.30907439999999
202009,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,1316849,597.3227063999999
202009,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,150843,68.4223848
202009,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Deplaned,Cargo,Freighter,2041161,925.8706296
202009,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Enplaned,Cargo,Freighter,24244,10.9970784
202009,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,International,Asia,Enplaned,Cargo,Freighter,2672855,1212.4070279999999
202009,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,1340964,608.2612704
202009,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,79196,35.923305600000006
202009,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,639780,290.204208
202009,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,78122,35.43613920000001
202009,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,615618,279.2443248
202009,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,30906,14.0189616
202009,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,471017,213.65331119999996
202009,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,20589,9.3391704
202009,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,1268319,575.3094984
202009,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,936318,424.7138448
202009,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,283102,128.4150672
202009,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,182290,82.68674399999999
202009,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,1414489,641.6122104
202009,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,1106870,502.076232
